Regions;Elements;C_inv;C_maint;C_op
C1;BUS_COACH_FC_HYBRIDH2;;;
C1;TRAIN_PUB;;;
C1;PLANE_SHORT_HAUL;;;
C1;PLANE_H2_SHORT_HAUL;;;
C1;PLANE_LONG_HAUL;;;
C1;CAR_GASOLINE;;;
C1;CAR_DIESEL;;;
C1;CAR_NG;;;
C1;CAR_METHANOL;;;
C1;CAR_HEV;;;
C1;CAR_PHEV;;;
C1;CAR_BEV;;;
C1;CAR_FUEL_CELL;;;
C1;TRAIN_FREIGHT;;;
C1;BOAT_FREIGHT_DIESEL;;;
C1;BOAT_FREIGHT_NG;;;
C1;BOAT_FREIGHT_METHANOL;;;
C1;CARGO_LFO;;;
C1;CARGO_LNG;;;
C1;CARGO_METHANOL;;;
C1;CARGO_AMMONIA;;;
C1;CARGO_FUELCELL_LH2;;;
C1;CARGO_FUELCELL_AMMONIA;;;
C1;CARGO_RETRO_METHANOL;;;
C1;CARGO_RETRO_AMMONIA;;;
C1;TRUCK_DIESEL;;;
C1;TRUCK_METHANOL;;;
C1;TRUCK_FUEL_CELL;;;
C1;TRUCK_ELEC;;;
C1;TRUCK_NG;;;
C1;EFFICIENCY;;;
C1;DHN;;;
C1;GRID;;;
C1;HVAC_LINE;0.04768214622934123;0.009325722526852438;
C1;HVDC_SUBSEA;;;
C1;GAS_PIPELINE;;;
C1;GAS_SUBSEA;;;
C1;H2_RETROFITTED;;;
C1;H2_NEW;;;
C1;H2_SUBSEA_RETRO;;;
C1;H2_SUBSEA_NEW;;;
C1;H2_ELECTROLYSIS;;;
C1;H2_NG;;;
C1;H2_BIOMASS;;;
C1;BIOMASS_TO_METHANE;;;
C1;BIOWASTE_TO_METHANE;;;
C1;SYN_METHANATION;;;
C1;BIOMETHANATION_WET_BIOMASS;;;
C1;BIOMETHANATION_BIOWASTE;;;
C1;BIOMASS_TO_JET_FUEL;;;
C1;BIOMASS_TO_LFO;;;
C1;BIOWASTE_TO_JET_FUEL;;;
C1;BIOWASTE_TO_LFO;;;
C1;DIESEL_TO_JET_FUEL;;;
C1;ATM_CCS;;;
C1;INDUSTRY_CCS;;;
C1;SYN_METHANOLATION;;;
C1;METHANE_TO_METHANOL;;;
C1;BIOMASS_TO_METHANOL;;;
C1;BIOWASTE_TO_METHANOL;;;
C1;HABER_BOSCH;;;
C1;POWER_TO_JET_FUEL;;;
C1;POWER_TO_LFO;;;
C1;H2_TO_JET_FUEL;;;
C1;H2_TO_LFO;;;
C1;AMMONIA_TO_H2;;;
C1;OIL_TO_HVC;;;
C1;GAS_TO_HVC;;;
C1;BIOMASS_TO_HVC;;;
C1;METHANOL_TO_HVC;;;
C1;BATT_LI;0.0005433099354136524;6.388801348114781e-06;
C1;BATT_HS;0.012175873231692969;0.001732519699371899;
C1;CAES;;;
C1;BEV_BATT;;;
C1;PHEV_BATT;;;
C1;DAM_STORAGE;;;
C1;PHS;;;
C1;TS_DEC_DIRECT_ELEC;0.03164252486678629;0.001965192651798567;
C1;TS_DEC_HP_ELEC;;;
C1;TS_DEC_THHP_GAS;;;
C1;TS_DEC_COGEN_GAS;;;
C1;TS_DEC_COGEN_OIL;;;
C1;TS_DEC_ADVCOGEN_GAS;;;
C1;TS_DEC_ADVCOGEN_H2;;;
C1;TS_DEC_BOILER_GAS;6.921864179841026e-05;4.298897347869208e-06;
C1;TS_DEC_BOILER_WOOD;;;
C1;TS_DEC_BOILER_OIL;;;
C1;TS_DHN_DAILY;;;
C1;TS_DHN_SEASONAL;;;
C1;TS_HIGH_TEMP;;;
C1;GAS_STORAGE;;;
C1;H2_STORAGE;;;
C1;DIESEL_STORAGE;5.803940696837535e-06;0.001555043788466863;
C1;JET_FUEL_STORAGE;5.743019420331699e-05;7.647836968380266e-05;
C1;GASOLINE_STORAGE;7.665877011421134e-06;0.001440268655707324;
C1;LFO_STORAGE;;;
C1;AMMONIA_STORAGE;;;
C1;METHANOL_STORAGE;;;
C1;PT_STORAGE;;;
C1;ST_STORAGE;;;
C1;TS_COLD;;;
C1;CO2_STORAGE;;;
C1;STOVE_WOOD;1.0257046819791994e-06;0.005318063299039131;
C1;STOVE_LPG;;0.02048468498347507;
C1;STOVE_NG;2.4114350200356998e-06;9.584502745711567e-05;
C1;STOVE_OIL;;9.392085372116604e-05;
C1;STOVE_ELEC;0.0034239589388828044;0.0005259686351468885;
C1;PLANE;;;
C1;FERMENTATION_TO_BIOETHANOL;;;
C1;ESTERIFICATION_TO_BIODIESEL;;;
C1;IND_BOILER_DIESEL;;0.0001355460207181479;
C1;IND_BOILER_LPG;;;
C1;LPG_STORAGE;0.0005744372132232287;0.0002205762213387025;
C1;LNG_STORAGE;0.00013173290389653758;4.452420391108655e-05;
C1;CAR_FG_PRIVATE;;;
C1;BUS_FG_PRIVATE;;;
C1;PICKUP_TRUCK_FG_PRIVATE;;;
C1;SUV_FG_PRIVATE;;;
C1;MOTORCYCLE_FG_PRIVATE;;;
C1;CAR_FG_PUBLIC;;;
C1;BUS_FG_PUBLIC;;;
C1;PICKUP_TRUCK_FG_PUBLIC;;;
C1;SUV_FG_PUBLIC;;;
C1;MOTORCYCLE_FG_PUBLIC;;;
C1;CAR_GASOLINE_PRIVATE;;;
C1;BUS_GASOLINE_PRIVATE;;;
C1;PICKUP_TRUCK_GASOLINE_PRIVATE;;;
C1;SUV_GASOLINE_PRIVATE;;;
C1;MOTORCYCLE_GASOLINE_PRIVATE;;;
C1;CAR_GASOLINE_PUBLIC;;;
C1;BUS_GASOLINE_PUBLIC;;;
C1;PICKUP_TRUCK_GASOLINE_PUBLIC;;;
C1;SUV_GASOLINE_PUBLIC;;;
C1;MOTORCYCLE_GASOLINE_PUBLIC;;;
C1;CAR_DIESEL_PRIVATE;;;
C1;BUS_DIESEL_PRIVATE;;;
C1;PICKUP_TRUCK_DIESEL_PRIVATE;;;
C1;SUV_DIESEL_PRIVATE;;;
C1;MOTORCYCLE_DIESEL_PRIVATE;;;
C1;CAR_DIESEL_PUBLIC;;;
C1;BUS_DIESEL_PUBLIC;;;
C1;PICKUP_TRUCK_DIESEL_PUBLIC;;;
C1;SUV_DIESEL_PUBLIC;;;
C1;MOTORCYCLE_DIESEL_PUBLIC;;;
C1;TRUCK_FG;;;
C1;VAN_FG;;;
C1;CARGO_MOTORCYCLE_FG;;;
C1;TRUCK_GASOLINE;;;
C1;VAN_GASOLINE;;;
C1;CARGO_MOTORCYCLE_GASOLINE;;;
C1;TRUCK_DIESEL_P;;;
C1;VAN_DIESEL;;;
C1;CARGO_MOTORCYCLE_DIESEL;;;
C1;CONVENTIONAL_BULB;7.130305692741571e-06;;
C1;LED_BULB;8.217971494617446e-06;;
C1;CONVENTIONAL_LIGHT;0.0017483518909409278;0.006465259682012342;
C1;LED_LIGHT;0.0002370520344696292;0.0002873601807756828;
C1;REFRIGERATOR_EL;;;
C1;COMM_MACHINERY_DIESEL;5.724557652405302e-06;;
C1;COMM_MACHINERY_EL;5.69839434950731e-06;;
C1;IND_MACHINERY_EL;;;
C1;TRACTOR_DIESEL;;;
C1;AGR_MACHINERY_DIESEL;;;
C1;AGR_MACHINERY_EL;;;
C1;MIN_MACHINERY_DIESEL;;;
C1;MIN_MACHINERY_EL;;;
C1;FISH_MACHINERY_DIESEL;;6.810470409799395e-05;
C1;FISH_MACHINERY_EL;;4.798100836611391e-05;
C1;TRACTOR_EL;;;
C1;BUS_ELEC_PUBLIC;;;
C1;BUS_ELEC_PRIVATE;;;
C1;PICKUP_TRUCK_ELEC_PUBLIC;;;
C1;PICKUP_TRUCK_ELEC_PRIVATE;;;
C1;SUV_ELEC_PUBLIC;;;
C1;SUV_ELEC_PRIVATE;;;
C1;MOTORCYCLE_ELEC_PUBLIC;;;
C1;MOTORCYCLE_ELEC_PRIVATE;;;
C1;VAN_ELEC;;;
C1;CARGO_MOTORCYCLE_ELEC;;;
C1;TRAIN_FREIGHT_ELEC;;;
C1;BOAT_FREIGHT_ELEC;;;
C1;FUEL_CELL;;;
C1;ETHANOL_TO_FUELS;;;
C1;BIO_HYDROLYSIS;;;
C1;PYROLYSIS_TO_FUELS;;;
C1;PYROLYSIS_TO_LFO;;;
C1;FB_ST_BIOMASS;;;
C1;CFB_ST_BIOMASS;;;
C1;BFB_ST_BIOMASS;;;
C1;REGASIFICATION;2.59489862221623e-05;4.7107965537248e-06;
C1;LIQUEFACTION;;;
C1;DIESEL_PIPELINE;;;
C1;GASOLINE_PIPELINE;;;
C1;LPG_PIPELINE;;;
C1;LFO_PIPELINE;;;
C1;JET_FUEL_PIPELINE;;;
C1;SUV_ELEC_PRIVATE_BATT;;;
C1;MOTORCYCLE_ELEC_PRIVATE_BATT;;;
C1;BUS_ELEC_PUBLIC_BATT;;;
C1;ELECTRICITY;;;0.6874423570656036
C1;GASOLINE;;;
C1;DIESEL;;;0.5627887866602431
C1;GASOLINE_RE;;;
C1;DIESEL_RE;;;
C1;LFO;;;
C1;LFO_RE;;;
C1;JET_FUEL;;;
C1;JET_FUEL_RE;;;
C1;GAS;;;
C1;GAS_RE;;;
C1;WOOD;;;1.059243622047805e-05
C1;WET_BIOMASS;;;
C1;ENERGY_CROPS_2;;;
C1;BIOWASTE;;;
C1;BIOMASS_RESIDUES;;;
C1;COAL;;;
C1;URANIUM;;;
C1;WASTE;;;
C1;H2;;;
C1;H2_RE;;;
C1;AMMONIA;;;
C1;METHANOL;;;
C1;AMMONIA_RE;;;
C1;METHANOL_RE;;;
C1;CO2_EMISSIONS;;;
C1;RES_WIND;;;
C1;RES_SOLAR;;;
C1;RES_HYDRO;;;
C1;RES_GEO;;;
C1;CO2_ATM;;;
C1;CO2_INDUSTRY;;;
C1;CO2_CAPTURED;;;
C1;PT_HEAT;;;
C1;ST_HEAT;;;
C1;LPG;;;0.5441995099987811
C1;LNG;;;3.432284703543587e-05
C1;CO2_EMISSIONS_CAPTURED;;;
C1;CO2_EMISSIONS_ATM;;;
C2;NUCLEAR;;;
C2;NUCLEAR_SMR;;;
C2;CCGT_AMMONIA;;;
C2;COAL_US;;;
C2;COAL_IGCC;;;
C2;BIOMASS_TO_POWER;;;
C2;PV_ROOFTOP;;;
C2;PV_UTILITY;0.002441254769851215;0.0006248500675473766;
C2;PV_HS;0.0008906070115165296;3.477377121542023e-05;
C2;PT_COLLECTOR;;;
C2;ST_COLLECTOR;;;
C2;PT_POWER_BLOCK;;;
C2;ST_POWER_BLOCK;;;
C2;WIND_ONSHORE;;;
C2;WIND_OFFSHORE;;;
C2;HYDRO_DAM;;;
C2;HYDRO_RIVER;;;
C2;TIDAL_STREAM;;;
C2;TIDAL_RANGE;;;
C2;WAVE;;;
C2;GEOTHERMAL;;;
C2;GENSET_DIESEL;8.08855486039227e-06;1.143752046014338e-06;
C2;HS_DIESEL;3.6480470297054805e-06;5.314778092756102e-05;
C2;OCGT;;;
C2;CCGT;;;
C2;ST_BIOMASS;;;
C2;ST_SNG;;;
C2;CCGT_SUR;;;
C2;IND_COGEN_GAS;;;
C2;IND_COGEN_WOOD;;;
C2;IND_COGEN_WASTE;;;
C2;IND_BOILER_GAS;;;
C2;IND_BOILER_WOOD;;7.564672274804575e-05;
C2;IND_BOILER_BIOWASTE;;;
C2;IND_BOILER_OIL;;9.062842704727686e-06;
C2;IND_BOILER_COAL;;;
C2;IND_BOILER_WASTE;;;
C2;IND_DIRECT_ELEC;;;
C2;DHN_HP_ELEC;;;
C2;DHN_COGEN_GAS;;;
C2;DHN_COGEN_WOOD;;;
C2;DHN_COGEN_WASTE;;;
C2;DHN_BOILER_GAS;;;
C2;DHN_BOILER_WOOD;;;
C2;DHN_BOILER_OIL;;;
C2;DHN_DEEP_GEO;;;
C2;DHN_SOLAR;;;
C2;DEC_HP_ELEC;;;
C2;DEC_THHP_GAS;;;
C2;DEC_COGEN_GAS;;;
C2;DEC_COGEN_OIL;;;
C2;DEC_ADVCOGEN_GAS;;;
C2;DEC_ADVCOGEN_H2;;;
C2;DEC_BOILER_GAS;6.981766986374875e-06;3.135328461726572e-06;
C2;DEC_BOILER_WOOD;;;
C2;DEC_BOILER_OIL;;;
C2;DEC_SOLAR;0.044648290354401744;0.004496606984942123;
C2;DEC_DIRECT_ELEC;0.00010044769162893152;5.337828536755055e-06;
C2;DEC_ELEC_COLD;0.003202645162503736;0.001147471211641356;
C2;DEC_THHP_GAS_COLD;;;
C2;IND_ELEC_COLD;;;
C2;TRAMWAY_TROLLEY;;;
C2;BUS_COACH_DIESEL;;;
C2;BUS_COACH_HYDIESEL;;;
C2;BUS_COACH_CNG_STOICH;;;
C2;BUS_COACH_FC_HYBRIDH2;;;
C2;TRAIN_PUB;;;
C2;PLANE_SHORT_HAUL;;;
C2;PLANE_H2_SHORT_HAUL;;;
C2;PLANE_LONG_HAUL;;;
C2;CAR_GASOLINE;;;
C2;CAR_DIESEL;;;
C2;CAR_NG;;;
C2;CAR_METHANOL;;;
C2;CAR_HEV;;;
C2;CAR_PHEV;;;
C2;CAR_BEV;;;
C2;CAR_FUEL_CELL;;;
C2;TRAIN_FREIGHT;;;
C2;BOAT_FREIGHT_DIESEL;;;
C2;BOAT_FREIGHT_NG;;;
C2;BOAT_FREIGHT_METHANOL;;;
C2;CARGO_LFO;;;
C2;CARGO_LNG;;;
C2;CARGO_METHANOL;;;
C2;CARGO_AMMONIA;;;
C2;CARGO_FUELCELL_LH2;;;
C2;CARGO_FUELCELL_AMMONIA;;;
C2;CARGO_RETRO_METHANOL;;;
C2;CARGO_RETRO_AMMONIA;;;
C2;TRUCK_DIESEL;;;
C2;TRUCK_METHANOL;;;
C2;TRUCK_FUEL_CELL;;;
C2;TRUCK_ELEC;;;
C2;TRUCK_NG;;;
C2;EFFICIENCY;;;
C2;DHN;;;
C2;GRID;;;
C2;HVAC_LINE;0.00043208479128756884;8.450758177368406e-05;
C2;HVDC_SUBSEA;;;
C2;GAS_PIPELINE;;;
C2;GAS_SUBSEA;;;
C2;H2_RETROFITTED;;;
C2;H2_NEW;;;
C2;H2_SUBSEA_RETRO;;;
C2;H2_SUBSEA_NEW;;;
C2;H2_ELECTROLYSIS;;;
C2;H2_NG;;;
C2;H2_BIOMASS;;;
C2;BIOMASS_TO_METHANE;;;
C2;BIOWASTE_TO_METHANE;;;
C2;SYN_METHANATION;;;
C2;BIOMETHANATION_WET_BIOMASS;;;
C2;BIOMETHANATION_BIOWASTE;;;
C2;BIOMASS_TO_JET_FUEL;;;
C2;BIOMASS_TO_LFO;;;
C2;BIOWASTE_TO_JET_FUEL;;;
C2;BIOWASTE_TO_LFO;;;
C2;DIESEL_TO_JET_FUEL;;;
C2;ATM_CCS;;;
C2;INDUSTRY_CCS;;;
C2;SYN_METHANOLATION;;;
C2;METHANE_TO_METHANOL;;;
C2;BIOMASS_TO_METHANOL;;;
C2;BIOWASTE_TO_METHANOL;;;
C2;HABER_BOSCH;;;
C2;POWER_TO_JET_FUEL;;;
C2;POWER_TO_LFO;;;
C2;H2_TO_JET_FUEL;;;
C2;H2_TO_LFO;;;
C2;AMMONIA_TO_H2;;;
C2;OIL_TO_HVC;;;
C2;GAS_TO_HVC;;;
C2;BIOMASS_TO_HVC;;;
C2;METHANOL_TO_HVC;;;
C2;BATT_LI;0.0015977910981871551;1.878848380405926e-05;
C2;BATT_HS;2.0102876598260636e-05;1.80795197689514e-05;
C2;CAES;;;
C2;BEV_BATT;;;
C2;PHEV_BATT;;;
C2;DAM_STORAGE;;;
C2;PHS;;;
C2;TS_DEC_DIRECT_ELEC;0.0022322029183899318;0.0001386333357091785;
C2;TS_DEC_HP_ELEC;;;
C2;TS_DEC_THHP_GAS;;;
C2;TS_DEC_COGEN_GAS;;;
C2;TS_DEC_COGEN_OIL;;;
C2;TS_DEC_ADVCOGEN_GAS;;;
C2;TS_DEC_ADVCOGEN_H2;;;
C2;TS_DEC_BOILER_GAS;0.00011626027918412825;7.220468256264764e-06;
C2;TS_DEC_BOILER_WOOD;;;
C2;TS_DEC_BOILER_OIL;;;
C2;TS_DHN_DAILY;;;
C2;TS_DHN_SEASONAL;;;
C2;TS_HIGH_TEMP;;;
C2;GAS_STORAGE;;;
C2;H2_STORAGE;;;
C2;DIESEL_STORAGE;2.9975978166361647e-05;0.0001624391732116878;
C2;JET_FUEL_STORAGE;0.00011524155621477311;4.454682556760437e-05;
C2;GASOLINE_STORAGE;3.3376156163899615e-05;0.0001522709124821803;
C2;LFO_STORAGE;;;
C2;AMMONIA_STORAGE;;;
C2;METHANOL_STORAGE;;;
C2;PT_STORAGE;;;
C2;ST_STORAGE;;;
C2;TS_COLD;;;
C2;CO2_STORAGE;;;
C2;STOVE_WOOD;1.9545847354628236e-06;0.0003607504231123635;
C2;STOVE_LPG;2.543289517020384e-06;0.001647034898205131;
C2;STOVE_NG;2.135337382893656e-06;9.69849889507353e-06;
C2;STOVE_OIL;1.9925426124119223e-06;9.577500314662722e-06;
C2;STOVE_ELEC;0.000411981861998526;6.328625475028086e-05;
C2;PLANE;;;
C2;FERMENTATION_TO_BIOETHANOL;;;
C2;ESTERIFICATION_TO_BIODIESEL;;;
C2;IND_BOILER_DIESEL;;1.329272543604238e-05;
C2;IND_BOILER_LPG;;;
C2;LPG_STORAGE;0.00019281807148431444;6.776154324221058e-05;
C2;LNG_STORAGE;0.00013173280776433406;4.452417141950926e-05;
C2;CAR_FG_PRIVATE;;;
C2;BUS_FG_PRIVATE;;;
C2;PICKUP_TRUCK_FG_PRIVATE;;;
C2;SUV_FG_PRIVATE;;;
C2;MOTORCYCLE_FG_PRIVATE;;;
C2;CAR_FG_PUBLIC;;;
C2;BUS_FG_PUBLIC;;;
C2;PICKUP_TRUCK_FG_PUBLIC;;;
C2;SUV_FG_PUBLIC;;;
C2;MOTORCYCLE_FG_PUBLIC;;;
C2;CAR_GASOLINE_PRIVATE;;;
C2;BUS_GASOLINE_PRIVATE;;;
C2;PICKUP_TRUCK_GASOLINE_PRIVATE;;;
C2;SUV_GASOLINE_PRIVATE;;;
C2;MOTORCYCLE_GASOLINE_PRIVATE;;;
C2;CAR_GASOLINE_PUBLIC;;;
C2;BUS_GASOLINE_PUBLIC;;;
C2;PICKUP_TRUCK_GASOLINE_PUBLIC;;;
C2;SUV_GASOLINE_PUBLIC;;;
C2;MOTORCYCLE_GASOLINE_PUBLIC;;;
C2;CAR_DIESEL_PRIVATE;;;
C2;BUS_DIESEL_PRIVATE;;;
C2;PICKUP_TRUCK_DIESEL_PRIVATE;;;
C2;SUV_DIESEL_PRIVATE;;;
C2;MOTORCYCLE_DIESEL_PRIVATE;;;
C2;CAR_DIESEL_PUBLIC;;;
C2;BUS_DIESEL_PUBLIC;;;
C2;PICKUP_TRUCK_DIESEL_PUBLIC;;;
C2;SUV_DIESEL_PUBLIC;;;
C2;MOTORCYCLE_DIESEL_PUBLIC;;;
C2;TRUCK_FG;;;
C2;VAN_FG;;;
C2;CARGO_MOTORCYCLE_FG;;;
C2;TRUCK_GASOLINE;;;
C2;VAN_GASOLINE;;;
C2;CARGO_MOTORCYCLE_GASOLINE;;;
C2;TRUCK_DIESEL_P;;;
C2;VAN_DIESEL;;;
C2;CARGO_MOTORCYCLE_DIESEL;;;
C2;CONVENTIONAL_BULB;6.526778840463787e-06;;
C2;LED_BULB;6.7813371130278835e-06;;
C2;CONVENTIONAL_LIGHT;0.00013533283980117326;0.0005004495704511028;
C2;LED_LIGHT;2.252596509824779e-05;2.730651697321133e-05;
C2;REFRIGERATOR_EL;;;
C2;COMM_MACHINERY_DIESEL;5.433222557474679e-06;;
C2;COMM_MACHINERY_EL;5.57630853145126e-06;;
C2;IND_MACHINERY_EL;;;
C2;TRACTOR_DIESEL;;;
C2;AGR_MACHINERY_DIESEL;;;
C2;AGR_MACHINERY_EL;;;
C2;MIN_MACHINERY_DIESEL;;;
C2;MIN_MACHINERY_EL;;;
C2;FISH_MACHINERY_DIESEL;;6.678891255391362e-06;
C2;FISH_MACHINERY_EL;;4.705400918271317e-06;
C2;TRACTOR_EL;;;
C2;BUS_ELEC_PUBLIC;;;
C2;BUS_ELEC_PRIVATE;;;
C2;PICKUP_TRUCK_ELEC_PUBLIC;;;
C2;PICKUP_TRUCK_ELEC_PRIVATE;;;
C2;SUV_ELEC_PUBLIC;;;
C2;SUV_ELEC_PRIVATE;;;
C2;MOTORCYCLE_ELEC_PUBLIC;;;
C2;MOTORCYCLE_ELEC_PRIVATE;;;
C2;VAN_ELEC;;;
C2;CARGO_MOTORCYCLE_ELEC;;;
C2;TRAIN_FREIGHT_ELEC;;;
C2;BOAT_FREIGHT_ELEC;;;
C2;FUEL_CELL;;;
C2;ETHANOL_TO_FUELS;;;
C2;BIO_HYDROLYSIS;;;
C2;PYROLYSIS_TO_FUELS;;;
C2;PYROLYSIS_TO_LFO;;;
C2;FB_ST_BIOMASS;;;
C2;CFB_ST_BIOMASS;;;
C2;BFB_ST_BIOMASS;;;
C2;REGASIFICATION;1.4287828050838637e-05;2.593821992345047e-06;
C2;LIQUEFACTION;;;
C2;DIESEL_PIPELINE;;;
C2;GASOLINE_PIPELINE;;;
C2;LPG_PIPELINE;;;
C2;LFO_PIPELINE;;;
C2;JET_FUEL_PIPELINE;;;
C2;SUV_ELEC_PRIVATE_BATT;;;
C2;MOTORCYCLE_ELEC_PRIVATE_BATT;;;
C2;BUS_ELEC_PUBLIC_BATT;;;
C2;ELECTRICITY;;;
C2;GASOLINE;;;
C2;DIESEL;;;0.01207035465266546
C2;GASOLINE_RE;;;
C2;DIESEL_RE;;;
C2;LFO;;;
C2;LFO_RE;;;
C2;JET_FUEL;;;
C2;JET_FUEL_RE;;;
C2;GAS;;;
C2;GAS_RE;;;
C2;WOOD;;;9.342857379865358e-06
C2;WET_BIOMASS;;;
C2;ENERGY_CROPS_2;;;
C2;BIOWASTE;;;
C2;BIOMASS_RESIDUES;;;
C2;COAL;;;
C2;URANIUM;;;
C2;WASTE;;;
C2;H2;;;
C2;H2_RE;;;
C2;AMMONIA;;;
C2;METHANOL;;;
C2;AMMONIA_RE;;;
C2;METHANOL_RE;;;
C2;CO2_EMISSIONS;;;
C2;RES_WIND;;;
C2;RES_SOLAR;;;
C2;RES_HYDRO;;;
C2;RES_GEO;;;
C2;CO2_ATM;;;
C2;CO2_INDUSTRY;;;
C2;CO2_CAPTURED;;;
C2;PT_HEAT;;;
C2;ST_HEAT;;;
C2;LPG;;;0.03717614442157578
C2;LNG;;;2.259474066472878e-05
C2;CO2_EMISSIONS_CAPTURED;;;
C2;CO2_EMISSIONS_ATM;;;
C3;NUCLEAR;;;
C3;NUCLEAR_SMR;;;
C3;CCGT_AMMONIA;;;
C3;COAL_US;;;
C3;COAL_IGCC;;;
C3;BIOMASS_TO_POWER;;;
C3;PV_ROOFTOP;;;
C3;PV_UTILITY;5.031587669872133;1.287857348695222;
C3;PV_HS;0.173532484317328;0.005460647848657787;
C3;PT_COLLECTOR;;;
C3;ST_COLLECTOR;;;
C3;PT_POWER_BLOCK;;;
C3;ST_POWER_BLOCK;;;
C3;WIND_ONSHORE;;;
C3;WIND_OFFSHORE;;;
C3;HYDRO_DAM;;;
C3;HYDRO_RIVER;;;
C3;TIDAL_STREAM;;;
C3;TIDAL_RANGE;;;
C3;WAVE;;;
C3;GEOTHERMAL;;;
C3;GENSET_DIESEL;2.0367447243675123e-06;0.3076611450379155;
C3;HS_DIESEL;5.021629113292712e-06;0.0001440657716567102;
C3;OCGT;;;
C3;CCGT;;;
C3;ST_BIOMASS;;;
C3;ST_SNG;;;
C3;CCGT_SUR;;;
C3;IND_COGEN_GAS;;;
C3;IND_COGEN_WOOD;;;
C3;IND_COGEN_WASTE;;;
C3;IND_BOILER_GAS;;;
C3;IND_BOILER_WOOD;;0.003801012011596788;
C3;IND_BOILER_BIOWASTE;;;
C3;IND_BOILER_OIL;;0.0004553795951559023;
C3;IND_BOILER_COAL;;;
C3;IND_BOILER_WASTE;;;
C3;IND_DIRECT_ELEC;;;
C3;DHN_HP_ELEC;;;
C3;DHN_COGEN_GAS;;;
C3;DHN_COGEN_WOOD;;;
C3;DHN_COGEN_WASTE;;;
C3;DHN_BOILER_GAS;;;
C3;DHN_BOILER_WOOD;;;
C3;DHN_BOILER_OIL;;;
C3;DHN_DEEP_GEO;;;
C3;DHN_SOLAR;;;
C3;DEC_HP_ELEC;;;
C3;DEC_THHP_GAS;;;
C3;DEC_COGEN_GAS;;;
C3;DEC_COGEN_OIL;;;
C3;DEC_ADVCOGEN_GAS;;;
C3;DEC_ADVCOGEN_H2;;;
C3;DEC_BOILER_GAS;5.75844431398302e-06;7.448864356972228e-05;
C3;DEC_BOILER_WOOD;;;
C3;DEC_BOILER_OIL;;;
C3;DEC_SOLAR;1.8489100927296795;0.1862069515205665;
C3;DEC_DIRECT_ELEC;0.013880654406453804;0.0005618758944216304;
C3;DEC_ELEC_COLD;0.15611108944110946;0.0559328217340197;
C3;DEC_THHP_GAS_COLD;;;
C3;IND_ELEC_COLD;;;
C3;TRAMWAY_TROLLEY;;;
C3;BUS_COACH_DIESEL;;;
C3;BUS_COACH_HYDIESEL;;;
C3;BUS_COACH_CNG_STOICH;;;
